Time,FileName,DocumentID,RESULT,Description
"2014.12.14 11:29:06.211" ,"00","사용자 검증 성공"
"2014.12.14 11:29:15.528" ,"99","등록되지 않은 사용자입니다."
"2014.12.14 11:30:16.092" ,"00","사용자 검증 성공"
"2014.12.14 11:30:30.557" ,"00","사용자 검증 성공"
"2014.12.14 11:32:01.206" ,"00","사용자 검증 성공"
"2014.12.14 11:33:31.188" ,"00","사용자 검증 성공"
"2014.12.14 11:44:46.258" ,"00","사용자 검증 성공"
"2014.12.14 11:46:16.118" ,"00","사용자 검증 성공"
"2014.12.14 11:46:18.352" ,"00","사용자 검증 성공"
"2014.12.14 11:46:20.180" ,"00","사용자 검증 성공"
"2014.12.14 11:46:22.007" ,"00","사용자 검증 성공"
"2014.12.14 11:46:23.991" ,"99","등록되지 않은 사용자입니다."
"2014.12.14 11:53:01.217" ,"00","사용자 검증 성공"
"2014.12.14 11:53:03.621" ,"00","사용자 검증 성공"
"2014.12.14 11:53:05.481" ,"00","사용자 검증 성공"
"2014.12.14 11:53:07.246" ,"00","사용자 검증 성공"
"2014.12.14 11:53:09.042" ,"99","등록되지 않은 사용자입니다."
"2014.12.14 11:54:41.201" ,"00","사용자 검증 성공"
"2014.12.14 11:54:43.419" ,"00","사용자 검증 성공"
"2014.12.14 11:54:45.246" ,"00","사용자 검증 성공"
"2014.12.14 11:54:47.151" ,"00","사용자 검증 성공"
"2014.12.14 11:54:48.964" ,"99","등록되지 않은 사용자입니다."
"2014.12.14 11:58:11.356" ,"00","사용자 검증 성공"
"2014.12.14 11:58:13.635" ,"00","사용자 검증 성공"
"2014.12.14 11:58:15.479" ,"00","사용자 검증 성공"
"2014.12.14 11:58:17.259" ,"00","사용자 검증 성공"
"2014.12.14 11:58:19.086" ,"99","등록되지 않은 사용자입니다."
"2014.12.14 12:00:07.320" ,"00","사용자 검증 성공"
"2014.12.14 12:00:09.552" ,"00","사용자 검증 성공"
"2014.12.14 12:00:11.380" ,"00","사용자 검증 성공"
"2014.12.14 12:00:13.160" ,"00","사용자 검증 성공"
"2014.12.14 12:00:14.925" ,"00","사용자 검증 성공"
"2014.12.14 12:00:30.528" ,"00","사용자 검증 성공"
"2014.12.14 12:00:58.165" ,"00","사용자 검증 성공"
"2014.12.14 12:01:03.348" ,"00","사용자 검증 성공"
"2014.12.14 12:01:05.286" ,"00","사용자 검증 성공"
"2014.12.14 12:01:07.160" ,"00","사용자 검증 성공"
"2014.12.14 12:02:50.599" ,"00","사용자 검증 성공"
"2014.12.14 12:02:52.364" ,"00","사용자 검증 성공"
"2014.12.14 12:02:54.129" ,"00","사용자 검증 성공"
"2014.12.14 12:02:55.940" ,"00","사용자 검증 성공"
"2014.12.14 12:02:57.658" ,"00","사용자 검증 성공"
"2014.12.14 12:16:21.174" ,"00","사용자 검증 성공"
"2014.12.14 12:16:23.421" ,"00","사용자 검증 성공"
"2014.12.14 12:16:25.216" ,"00","사용자 검증 성공"
"2014.12.14 12:16:27.027" ,"00","사용자 검증 성공"
"2014.12.14 12:16:28.994" ,"00","사용자 검증 성공"
"2014.12.14 12:16:40.525" ,"00","사용자 검증 성공"
"2014.12.14 12:16:42.336" ,"00","사용자 검증 성공"
"2014.12.14 12:16:44.068" ,"00","사용자 검증 성공"
"2014.12.14 12:16:45.926" ,"00","사용자 검증 성공"
"2014.12.14 12:16:47.706" ,"00","사용자 검증 성공"
"2014.12.14 12:17:00.531" ,"00","사용자 검증 성공"
"2014.12.14 12:17:02.482" ,"00","사용자 검증 성공"
"2014.12.14 12:17:04.215" ,"00","사용자 검증 성공"
"2014.12.14 12:17:05.948" ,"00","사용자 검증 성공"
"2014.12.14 12:17:07.633" ,"00","사용자 검증 성공"
"2014.12.14 12:17:20.508" ,"00","사용자 검증 성공"
"2014.12.14 12:17:22.241" ,"00","사용자 검증 성공"
"2014.12.14 12:17:24.161" ,"00","사용자 검증 성공"
"2014.12.14 12:17:25.863" ,"00","사용자 검증 성공"
"2014.12.14 12:17:27.580" ,"00","사용자 검증 성공"
"2014.12.14 12:17:30.484" ,"00","사용자 검증 성공"
"2014.12.14 12:17:32.419" ,"00","사용자 검증 성공"
"2014.12.14 12:17:34.090" ,"00","사용자 검증 성공"
"2014.12.14 12:17:35.761" ,"00","사용자 검증 성공"
"2014.12.14 12:17:37.462" ,"00","사용자 검증 성공"
"2014.12.14 12:17:40.506" ,"00","사용자 검증 성공"
"2014.12.14 12:17:42.254" ,"00","사용자 검증 성공"
"2014.12.14 12:17:43.940" ,"00","사용자 검증 성공"
"2014.12.14 12:17:45.626" ,"00","사용자 검증 성공"
"2014.12.14 12:17:47.358" ,"00","사용자 검증 성공"
"2014.12.14 12:27:21.194" ,"00","사용자 검증 성공"
"2014.12.14 12:27:23.597" ,"00","사용자 검증 성공"
"2014.12.14 12:27:25.393" ,"00","사용자 검증 성공"
"2014.12.14 12:27:27.141" ,"00","사용자 검증 성공"
"2014.12.14 12:27:28.874" ,"00","사용자 검증 성공"
"2014.12.14 13:01:51.135" ,"00","사용자 검증 성공"
"2014.12.14 13:01:53.351" ,"00","사용자 검증 성공"
"2014.12.14 13:01:55.146" ,"00","사용자 검증 성공"
"2014.12.14 13:01:56.926" ,"00","사용자 검증 성공"
"2014.12.14 13:01:58.674" ,"00","사용자 검증 성공"
"2014.12.14 13:02:51.166" ,"00","사용자 검증 성공"
"2014.12.14 13:02:53.413" ,"00","사용자 검증 성공"
"2014.12.14 13:02:55.239" ,"00","사용자 검증 성공"
"2014.12.14 13:02:57.065" ,"00","사용자 검증 성공"
"2014.12.14 13:02:58.814" ,"00","사용자 검증 성공"
"2014.12.14 13:03:10.578" ,"00","사용자 검증 성공"
"2014.12.14 13:03:12.545" ,"00","사용자 검증 성공"
"2014.12.14 13:03:14.294" ,"00","사용자 검증 성공"
"2014.12.14 13:03:16.136" ,"00","사용자 검증 성공"
"2014.12.14 13:03:18.056" ,"00","사용자 검증 성공"
"2014.12.14 13:03:30.538" ,"00","사용자 검증 성공"
"2014.12.14 13:03:32.333" ,"00","사용자 검증 성공"
"2014.12.14 13:03:34.253" ,"00","사용자 검증 성공"
"2014.12.14 13:03:35.987" ,"00","사용자 검증 성공"
"2014.12.14 13:03:37.766" ,"00","사용자 검증 성공"
"2014.12.14 13:03:50.545" ,"00","사용자 검증 성공"
"2014.12.14 13:03:52.231" ,"00","사용자 검증 성공"
"2014.12.14 13:03:54.150" ,"00","사용자 검증 성공"
"2014.12.14 13:03:55.837" ,"00","사용자 검증 성공"
"2014.12.14 13:03:57.757" ,"00","사용자 검증 성공"
"2014.12.14 13:06:31.100" ,"00","사용자 검증 성공"
"2014.12.14 13:06:33.300" ,"00","사용자 검증 성공"
"2014.12.14 13:06:35.111" ,"00","사용자 검증 성공"
"2014.12.14 13:06:36.859" ,"00","사용자 검증 성공"
"2014.12.14 13:06:38.670" ,"00","사용자 검증 성공"
"2014.12.14 13:06:40.746" ,"00","사용자 검증 성공"
"2014.12.14 13:06:42.900" ,"00","사용자 검증 성공"
"2014.12.14 13:06:44.666" ,"00","사용자 검증 성공"
"2014.12.14 13:06:46.711" ,"00","사용자 검증 성공"
"2014.12.14 13:06:50.560" ,"00","사용자 검증 성공"
"2014.12.14 13:06:52.293" ,"00","사용자 검증 성공"
"2014.12.14 13:06:54.057" ,"00","사용자 검증 성공"
"2014.12.14 13:06:55.758" ,"00","사용자 검증 성공"
"2014.12.14 13:06:57.475" ,"00","사용자 검증 성공"
"2014.12.14 13:07:10.503" ,"00","사용자 검증 성공"
"2014.12.14 13:07:12.251" ,"00","사용자 검증 성공"
"2014.12.14 13:07:13.968" ,"00","사용자 검증 성공"
"2014.12.14 13:07:15.888" ,"00","사용자 검증 성공"
"2014.12.14 13:07:17.575" ,"00","사용자 검증 성공"
"2014.12.14 13:07:20.510" ,"00","사용자 검증 성공"
"2014.12.14 13:07:22.445" ,"00","사용자 검증 성공"
"2014.12.14 13:07:24.146" ,"00","사용자 검증 성공"
