Time, Result, Description
"2014.12.18 22:20:18.691" ,"ERROR","HEARTBEAT 요청 수신에 실패했습니다. Agent를 일시 중지합니다. ESB 관리자에게 문의하십시오."
"2014.12.18 22:20:21.077" ,"99","ESB Server Fail"
"2014.12.18 22:21:18.695" ,"ERROR","HEARTBEAT 요청 수신에 실패했습니다. Agent를 일시 중지합니다. ESB 관리자에게 문의하십시오."
"2014.12.18 22:21:18.742" ,"99","ESB Server Fail"
"2014.12.18 22:22:18.685" ,"ERROR","HEARTBEAT 요청 수신에 실패했습니다. Agent를 일시 중지합니다. ESB 관리자에게 문의하십시오."
"2014.12.18 22:22:18.701" ,"99","ESB Server Fail"
"2014.12.18 22:23:18.706" ,"ERROR","HEARTBEAT 요청 수신에 실패했습니다. Agent를 일시 중지합니다. ESB 관리자에게 문의하십시오."
"2014.12.18 22:23:18.721" ,"99","ESB Server Fail"
"2014.12.18 22:24:09.848" ,"00","ESB Server OK"
"2014.12.18 22:25:02.295" ,"00","ESB Server OK"
"2014.12.18 22:26:00.578" ,"00","ESB Server OK"
"2014.12.18 22:27:18.694" ,"ERROR","HEARTBEAT 요청 수신에 실패했습니다. Agent를 일시 중지합니다. ESB 관리자에게 문의하십시오."
"2014.12.18 22:27:18.710" ,"99","ESB Server Fail"
"2014.12.18 22:35:00.836" ,"00","ESB Server OK"
"2014.12.18 22:36:18.717" ,"ERROR","HEARTBEAT 요청 수신에 실패했습니다. Agent를 일시 중지합니다. ESB 관리자에게 문의하십시오."
"2014.12.18 22:36:21.104" ,"99","ESB Server Fail"
"2014.12.18 22:37:15.945" ,"00","ESB Server OK"
"2014.12.18 22:38:00.577" ,"00","ESB Server OK"
"2014.12.18 22:39:00.576" ,"00","ESB Server OK"
"2014.12.18 22:40:00.590" ,"00","ESB Server OK"
"2014.12.18 22:41:00.573" ,"00","ESB Server OK"
"2014.12.18 22:47:09.915" ,"00","ESB Server OK"
"2014.12.18 22:49:00.617" ,"00","ESB Server OK"
"2014.12.18 22:50:00.803" ,"00","ESB Server OK"
"2014.12.18 22:51:00.583" ,"00","ESB Server OK"
"2014.12.18 22:52:00.598" ,"00","ESB Server OK"
"2014.12.18 22:53:00.783" ,"00","ESB Server OK"
"2014.12.18 22:54:00.548" ,"00","ESB Server OK"
"2014.12.18 22:55:00.578" ,"00","ESB Server OK"
"2014.12.18 22:56:00.826" ,"00","ESB Server OK"
"2014.12.18 22:57:00.560" ,"00","ESB Server OK"
"2014.12.18 22:58:00.605" ,"00","ESB Server OK"
"2014.12.18 22:59:00.776" ,"00","ESB Server OK"
"2014.12.18 23:00:00.572" ,"00","ESB Server OK"
"2014.12.18 23:01:00.648" ,"00","ESB Server OK"
"2014.12.18 23:02:00.787" ,"00","ESB Server OK"
"2014.12.18 23:03:00.583" ,"00","ESB Server OK"
"2014.12.18 23:04:00.566" ,"00","ESB Server OK"
"2014.12.18 23:05:00.752" ,"00","ESB Server OK"
"2014.12.18 23:06:00.605" ,"00","ESB Server OK"
"2014.12.18 23:07:00.619" ,"00","ESB Server OK"
"2014.12.18 23:08:00.977" ,"00","ESB Server OK"
"2014.12.18 23:09:00.585" ,"00","ESB Server OK"
"2014.12.18 23:10:00.584" ,"00","ESB Server OK"
"2014.12.18 23:11:00.957" ,"00","ESB Server OK"
"2014.12.18 23:12:00.771" ,"00","ESB Server OK"
"2014.12.18 23:13:00.546" ,"00","ESB Server OK"
"2014.12.18 23:14:00.576" ,"00","ESB Server OK"
"2014.12.18 23:15:00.574" ,"00","ESB Server OK"
"2014.12.18 23:16:00.591" ,"00","ESB Server OK"
"2014.12.18 23:36:00.797" ,"00","ESB Server OK"
"2014.12.18 23:37:00.609" ,"00","ESB Server OK"
"2014.12.18 23:38:00.653" ,"00","ESB Server OK"
"2014.12.18 23:39:00.586" ,"00","ESB Server OK"
"2014.12.18 23:40:00.554" ,"00","ESB Server OK"
"2014.12.18 23:41:01.083" ,"00","ESB Server OK"
"2014.12.18 23:42:00.567" ,"00","ESB Server OK"
"2014.12.18 23:43:00.607" ,"00","ESB Server OK"
"2014.12.18 23:44:00.559" ,"00","ESB Server OK"
"2014.12.18 23:45:00.560" ,"00","ESB Server OK"
"2014.12.18 23:46:00.576" ,"00","ESB Server OK"
"2014.12.18 23:47:00.576" ,"00","ESB Server OK"
"2014.12.18 23:48:01.252" ,"00","ESB Server OK"
"2014.12.18 23:49:00.693" ,"00","ESB Server OK"
"2014.12.18 23:50:01.035" ,"00","ESB Server OK"
"2014.12.18 23:51:00.648" ,"00","ESB Server OK"
